label,jet_pt,jet_mass,n_particles,girth,pt_dispersion,leading_z,jet_eta,jet_phi
0,506.9043,52.360294,62.0,0.088455886,0.19302419,0.11547771,1.6448222,1.2829999
0,524.34894,58.031013,80.0,0.085375726,0.20044203,0.100399986,1.3413424,1.4414879
0,513.1789,47.774857,54.0,0.05188253,0.26794547,0.14582242,-0.071865596,0.9317855
0,508.801,106.60812,45.0,0.19080462,0.24760418,0.12905657,-0.104674,1.4992031
1,538.02026,7.374555,15.0,0.008419058,0.6857201,0.67068774,-0.4899623,-0.80665904
0,529.52655,33.840164,43.0,0.04012024,0.38095868,0.3281323,-1.6249478,-0.04892528
1,502.31647,13.778464,22.0,0.0092284735,0.39358744,0.28988868,1.5507182,-0.11601466
1,512.06433,29.848598,28.0,0.02976264,0.5000226,0.45999295,0.87113315,2.2985637
1,503.48056,26.936045,26.0,0.028850103,0.37618935,0.2889536,-1.1135156,-0.048028175
0,536.6106,77.62736,65.0,0.124461874,0.44122705,0.4263402,-0.24495363,-2.3816335
0,523.4541,81.62138,72.0,0.14555629,0.19608785,0.11237825,0.63371825,1.0382233
0,509.0315,27.077888,35.0,0.021213675,0.3590875,0.23421672,-1.0810214,-2.2023046
0,537.18164,29.054792,42.0,0.022296809,0.30819443,0.19702539,0.6253132,2.9258785
0,505.1068,30.269585,58.0,0.041927915,0.2213509,0.08960607,-1.1571631,0.37966716
1,511.24222,69.59117,59.0,0.10363898,0.1893001,0.060376428,0.9654573,-1.1677097
1,537.14056,17.619946,30.0,0.010344626,0.35498378,0.23987606,-0.79215956,-1.5042266
1,508.02664,100.54771,46.0,0.1816313,0.25261325,0.14183068,-0.8772802,3.1190991
1,545.5989,26.443554,32.0,0.03878825,0.27249995,0.13950133,-1.3381857,0.7893008
0,536.92267,57.173046,38.0,0.08875323,0.30628267,0.17746802,0.18733354,2.6469195
1,512.4912,23.874807,21.0,0.024049146,0.4607333,0.34393656,1.4430258,-0.4542352
1,514.1033,16.097467,20.0,0.019160906,0.38824752,0.24512228,0.8300427,-1.8484051
1,524.5472,20.587778,23.0,0.014418181,0.43576056,0.32486913,-1.3914223,2.409531
1,507.07666,33.753895,37.0,0.033251077,0.30794823,0.1832483,0.9107091,-1.9675269
0,500.7031,30.953884,55.0,0.045819633,0.24680953,0.12490866,-0.13600543,1.6304586
0,518.8868,21.907286,30.0,0.018446328,0.33420315,0.2194453,-1.6519164,-2.5083745
0,512.65,43.3173,52.0,0.058461007,0.2780965,0.20147279,0.75422895,-2.1149278
1,537.6077,34.268177,39.0,0.05244115,0.3630329,0.32059938,-0.74853504,1.7388242
1,506.7951,23.141912,33.0,0.019422602,0.33024672,0.19279687,0.8259847,2.2556794
1,512.92676,48.529934,39.0,0.062455952,0.34872323,0.2478276,-0.23400742,1.1850353
0,535.4484,40.93145,48.0,0.04802104,0.29863244,0.17025007,-1.0994714,2.7931175
1,525.9954,13.249313,14.0,0.009903211,0.4434977,0.2927162,-0.40181133,2.1110551
1,527.52576,19.665075,14.0,0.009832908,0.5438378,0.39794013,0.28297022,-1.6034552
1,508.5783,15.94964,17.0,0.00974362,0.47008103,0.30938724,-0.1466795,1.0237758
0,511.78674,30.117563,52.0,0.026640635,0.28225347,0.19882856,0.6157161,-2.0846097
0,546.24786,45.077152,58.0,0.050574496,0.41964942,0.3991864,0.7805895,-1.3171812
1,503.66898,31.30507,29.0,0.05553117,0.29760736,0.1658578,0.8270816,1.0862901
1,525.1753,10.254717,20.0,0.011509626,0.33474535,0.16921507,-1.6977528,-1.3765471
1,505.64508,30.314102,32.0,0.028335856,0.2587882,0.15916969,-1.3026206,2.133435
1,504.23975,21.506706,39.0,0.019683944,0.4196266,0.344469,-1.3077214,-0.92570084
1,510.43198,29.862226,28.0,0.032747477,0.4746275,0.43113893,0.33473575,1.3204675
0,532.4422,63.37818,44.0,0.08369915,0.39132765,0.34636378,-1.0470856,-0.15369186
0,509.93933,35.629944,55.0,0.034121994,0.3291119,0.23766194,-0.3897018,0.81412673
1,516.10175,42.82023,42.0,0.048855998,0.2698515,0.1567807,-0.55657244,-2.0138962
0,538.3084,41.193478,57.0,0.043097723,0.31441197,0.20813982,0.19835268,0.73275554
1,516.146,40.28857,28.0,0.059551496,0.3187469,0.20211925,-0.32006702,-1.6734195
1,543.32153,26.29912,35.0,0.024872432,0.3570634,0.2384963,0.67097974,1.8923153
0,546.6604,36.54399,38.0,0.033151865,0.29143092,0.17454298,1.1123714,-2.7098193
0,539.37964,38.43249,38.0,0.04192236,0.38100007,0.276561,-1.4197414,-1.1055573
1,515.6634,17.547422,26.0,0.011689291,0.42275596,0.3674873,1.031731,2.5478873
0,511.97104,41.699604,52.0,0.06433733,0.21416941,0.1166581,0.85334647,-0.09659804
0,517.43713,50.61908,65.0,0.06569469,0.23333104,0.17088445,-0.69546956,0.1617378
0,517.9744,32.323067,43.0,0.0381482,0.2400946,0.11643151,1.4148247,1.9794456
0,535.2022,95.98124,70.0,0.16832085,0.19447882,0.09730378,-0.52160823,2.6731937
1,526.52185,10.602677,25.0,0.011617665,0.33780318,0.25294304,0.15300596,-2.1789398
0,524.5641,72.142006,56.0,0.12153748,0.22840194,0.13326263,0.48465505,-2.2233615
1,531.86475,15.03219,22.0,0.010486305,0.35427237,0.21230981,-0.97806066,1.5162228
1,514.4716,70.5141,54.0,0.10664831,0.2575546,0.15361002,-1.1017947,2.8100626
1,507.19147,24.347548,36.0,0.023315981,0.49973345,0.47648802,-1.6557302,3.0333889
1,505.17206,21.565311,18.0,0.014274933,0.4906661,0.43459493,-0.32991284,-0.842006
1,530.69196,25.512941,24.0,0.01909115,0.32534438,0.207973,0.6311592,1.883403
1,500.52405,16.951847,20.0,0.018325265,0.54691947,0.52610964,-0.46205422,-2.100715
0,530.69147,35.18256,40.0,0.048742633,0.2763064,0.16112258,-0.25836957,2.1934295
0,502.13965,54.510162,61.0,0.0981439,0.19599806,0.080301456,0.73106277,2.5368252
0,501.3134,35.630295,51.0,0.047310628,0.29062536,0.20917523,1.5396444,2.5611672
0,523.71515,24.99888,40.0,0.034445655,0.23424716,0.10508543,1.0839236,1.0677978
0,546.6232,27.47543,36.0,0.020228866,0.3376953,0.22176223,-1.2539603,-2.405067
1,503.1517,13.83012,20.0,0.011110575,0.5534327,0.5150259,0.37714347,-1.6464604
0,509.92197,27.232456,53.0,0.042741302,0.20378354,0.09301325,1.302627,0.9059208
1,520.55347,35.13969,25.0,0.042461053,0.45980784,0.3358228,-0.9039306,-2.7194283
1,516.62665,23.068344,27.0,0.014335844,0.42411634,0.31611234,-0.4565884,-0.51796293
0,507.96112,51.62136,62.0,0.06888197,0.24206565,0.13107276,-0.06409986,-1.4411788
0,535.3354,94.363914,72.0,0.16413671,0.2128518,0.12908515,0.16987064,-2.7684143
1,514.552,23.382158,38.0,0.028893521,0.28629676,0.20149818,1.3484246,1.4659055
0,503.68488,83.43756,106.0,0.13846518,0.16508402,0.09251053,1.5894582,-0.9664641
0,523.9524,40.53074,47.0,0.03661394,0.38888994,0.2619837,0.4636292,2.3960705
1,549.079,35.405533,36.0,0.031006932,0.25463533,0.14375973,0.8047392,0.20159513
1,534.2689,24.009474,31.0,0.033299986,0.24998893,0.14868586,-0.78178835,-2.9926713
1,513.82184,41.071007,64.0,0.05893532,0.22342138,0.119663514,-1.2552209,-0.5586331
0,549.65436,91.638725,67.0,0.1442915,0.18172783,0.080188416,0.9796543,2.3164365
1,533.0239,24.477736,22.0,0.013102282,0.5079459,0.35010967,1.0507911,2.2942681
0,503.23273,52.3729,47.0,0.07652839,0.3325644,0.26451215,0.49640894,0.6368725
0,525.62177,38.68855,48.0,0.039998457,0.3283079,0.21536723,-0.3187849,-2.8791263
0,543.8015,81.45247,60.0,0.115719,0.28633195,0.17542753,-0.8101461,0.6524491
0,504.4767,81.314896,84.0,0.14508383,0.18497396,0.076297306,-0.86826205,1.0081681
1,528.1755,28.12609,27.0,0.030117035,0.41331556,0.28593275,0.34293136,-0.7380536
0,534.95746,25.097075,39.0,0.022583103,0.2724521,0.13533898,-0.084747374,-0.339353
1,535.9492,26.433844,27.0,0.023950381,0.31652266,0.16560028,0.88680863,-0.5704966
0,519.3387,79.71863,56.0,0.121872686,0.20333943,0.1046782,-0.88504386,0.53971845
1,543.4407,56.912067,53.0,0.0728096,0.28594145,0.20604625,0.70967376,-1.5896984
0,526.50635,26.434258,53.0,0.03552157,0.20265248,0.08323465,-0.11693959,-1.1560472
1,512.1507,16.8331,23.0,0.016256403,0.67551845,0.6650823,-0.3612887,-2.4824126
0,534.95416,33.020462,23.0,0.02888871,0.40859568,0.23097107,-0.87445885,3.0500162
1,517.9049,34.11618,20.0,0.043170154,0.4092008,0.2330506,-0.8140668,-0.3927927
1,514.5213,37.10491,41.0,0.035460632,0.40159142,0.32590118,0.23402926,0.22022887
1,527.258,36.86664,60.0,0.052955918,0.23788865,0.15701143,-1.499728,2.045158
0,527.1576,27.180576,45.0,0.02973316,0.3109334,0.23056915,-1.4743176,2.3101108
0,506.72775,51.404713,59.0,0.07684954,0.24134558,0.115000606,0.25840434,0.72344625
1,527.6503,29.44225,42.0,0.03361914,0.3029944,0.19826868,1.6010966,3.0919528
0,548.03656,42.814735,58.0,0.048473597,0.22622094,0.09472066,-1.0537974,1.4614316
1,534.0246,16.505363,27.0,0.0105470475,0.4253821,0.28964844,1.4734801,-0.43923303
0,512.8412,18.398073,32.0,0.01816123,0.35960254,0.24330945,-0.7159426,2.5429516
0,507.88135,65.335846,75.0,0.10785834,0.19989614,0.09896297,0.4568007,-0.032898936
0,543.2702,44.742405,39.0,0.043727934,0.47686264,0.43249902,0.70509136,2.2599552
0,511.82092,98.24159,75.0,0.17908122,0.1678857,0.06705433,-0.6366293,1.7646935
1,528.1644,41.991123,47.0,0.06524704,0.36229634,0.29851377,0.46198204,-1.7669283
1,543.1311,40.802464,46.0,0.046224568,0.4073855,0.3670134,1.1900377,-2.8827043
0,522.30023,17.136505,40.0,0.02001452,0.24399431,0.15009068,1.0969447,-1.493442
0,529.04315,49.165062,63.0,0.06063484,0.2358278,0.091832794,-0.35303685,1.3043079
0,525.4834,80.55989,50.0,0.109586634,0.26817796,0.17308389,-0.33842647,-2.031305
0,530.12164,35.629856,47.0,0.04128778,0.23151746,0.09914478,-0.6335377,0.09743526
0,520.90344,31.001188,51.0,0.040733036,0.23587517,0.11339667,0.55066746,2.6190507
0,503.79352,66.92841,55.0,0.087453514,0.24833596,0.17256719,-0.8754633,0.10768531
1,517.02423,29.51171,43.0,0.029513102,0.3884297,0.3133694,0.52994066,-1.3826634
1,544.2544,21.04484,29.0,0.01583688,0.3130627,0.19520038,1.6579455,1.7370325
0,529.18475,57.025154,65.0,0.0980849,0.19599305,0.09173378,0.5822505,-0.45095012
0,546.52094,51.63372,63.0,0.081494115,0.20473222,0.09886884,1.5700614,-2.2687116
0,511.04904,16.391327,23.0,0.009795478,0.3235063,0.1604369,1.5701051,-0.910036
1,511.89987,13.665125,20.0,0.008877086,0.48539034,0.39913994,-0.09873294,-3.0256517
0,505.6229,75.639336,80.0,0.11119729,0.22132948,0.1284105,-0.2850656,-0.9552537
1,530.5665,20.771338,30.0,0.012656122,0.33550534,0.174189,0.026139168,0.59657484
1,538.75104,27.570673,35.0,0.031678237,0.40095395,0.34296432,0.6407337,1.9359072
0,530.0781,29.53,47.0,0.029595628,0.29930866,0.19471711,-0.62475556,0.64122534
0,506.24744,50.63353,69.0,0.061312698,0.34587076,0.29499745,-1.0066004,-0.8976529
0,535.1927,27.43563,46.0,0.024428377,0.27283192,0.17544913,1.4013569,1.3989388
1,509.70364,41.64045,70.0,0.06882635,0.21208502,0.11862645,0.9334273,-2.1447303
0,523.0607,23.509197,36.0,0.021245586,0.37405238,0.32966927,0.34221923,-0.49946687
1,525.1928,18.582235,32.0,0.017724803,0.28262916,0.158357,-1.2185853,0.7806745
1,504.3382,9.8983,10.0,0.01008879,0.6351427,0.60281086,0.9126059,-1.3209475
1,530.1941,56.86314,71.0,0.09280182,0.2478657,0.17701304,-0.0007359444,0.55320966
0,517.6193,22.711271,36.0,0.025609175,0.3547658,0.21137385,-1.3375326,-0.9670231
1,504.96042,12.057252,8.0,0.006156458,0.58801484,0.4083444,-0.15095483,1.3059523
0,538.9811,44.15365,50.0,0.069999054,0.3036176,0.25135645,-1.1450901,3.1040287
1,533.5985,16.930532,20.0,0.015245583,0.48341548,0.378824,0.5432296,1.9253604
1,500.1145,25.594631,23.0,0.021971935,0.42022064,0.28929362,-0.16789463,-2.3905046
1,512.313,95.18118,54.0,0.16746031,0.23325582,0.16078904,-0.0994561,2.30166
0,505.88684,47.8775,59.0,0.054705486,0.24772519,0.13645463,-0.35053033,1.6519284
0,542.48956,47.788776,53.0,0.069376625,0.3285991,0.22677484,0.029933952,1.4975213
0,502.8364,56.393757,60.0,0.06881972,0.2758192,0.19856384,1.2163104,0.20858963
0,511.81454,67.84206,37.0,0.09835777,0.3267516,0.23185688,-0.19338092,-1.5418262
1,512.4858,25.411858,39.0,0.03173009,0.23960571,0.10306935,-0.84543127,-2.5200393
0,546.92676,38.500813,53.0,0.03583498,0.26481068,0.1537793,-1.6081325,-2.8402495
0,526.0625,87.396545,96.0,0.12390981,0.22305816,0.15035553,-1.0432104,-1.9558364
0,528.36365,89.62093,74.0,0.1199789,0.21077493,0.12090099,-0.8869196,-0.19555804
0,524.8572,103.37487,44.0,0.18898782,0.26838022,0.1887545,0.11067666,-1.1622798
0,508.974,58.998913,40.0,0.100130275,0.2535972,0.17303029,-0.89437604,-0.98254114
0,508.5974,30.051159,52.0,0.041157883,0.25201616,0.16064319,-0.29975316,-1.1931369
1,511.10025,67.329666,56.0,0.11818305,0.20396335,0.1070968,-1.1620747,-3.0484123
0,504.3326,39.374794,41.0,0.061969094,0.24018075,0.113503605,-0.90014076,0.867561
1,523.965,18.070686,24.0,0.018798718,0.5140436,0.437246,-1.4410802,-1.3286694
0,549.35114,17.547338,42.0,0.0141614415,0.28403613,0.19159359,-0.31592157,-0.2993594
0,520.7382,27.508892,40.0,0.024769263,0.30883032,0.20104979,0.35540843,-0.17366044
1,512.8591,30.064264,47.0,0.033646796,0.36685693,0.3069719,0.59859186,1.1685417
1,518.5774,8.591614,19.0,0.008458841,0.39942428,0.25606298,1.50387,0.491904
1,533.5154,43.431942,55.0,0.051418666,0.27883518,0.1981299,-0.02063967,-0.7132782
0,538.9129,54.487507,51.0,0.06414754,0.222792,0.10136439,1.4936135,-0.7850665
0,503.99332,68.22501,55.0,0.11633758,0.30625427,0.23991227,1.2901306,2.3718717
1,514.9648,16.4022,30.0,0.012721093,0.2805417,0.12641662,0.95951796,0.70402926
1,512.8916,100.28419,43.0,0.1892408,0.2760519,0.17181161,-1.1463872,2.8061273
1,509.9839,15.371303,15.0,0.012421678,0.42733616,0.29574874,1.3931484,0.5420572
0,513.87695,31.919214,48.0,0.028519418,0.29081735,0.180809,-0.9875329,3.1131477
1,532.179,33.12006,39.0,0.034007486,0.47590968,0.4445902,-0.891454,-0.7701711
1,500.59824,18.968264,29.0,0.010919846,0.50293905,0.46383485,-1.373671,1.1694139
1,512.01733,13.914854,19.0,0.013118904,0.39570707,0.2373495,-0.35535583,-2.4145596
0,544.246,59.541374,69.0,0.079212226,0.23383148,0.12114588,-0.572991,1.6203425
1,510.00198,20.804373,26.0,0.012488845,0.39575708,0.29396152,0.94147575,1.3936459
1,523.44745,25.956856,28.0,0.019854086,0.29900897,0.16985053,-1.1060567,-1.3688309
1,517.5308,45.194454,26.0,0.04209412,0.42075205,0.2995782,1.5571555,-0.23178323
0,538.75287,38.47229,41.0,0.06776929,0.21624069,0.08408393,1.2186921,-2.4237514
0,547.00165,63.360054,49.0,0.10751675,0.23416577,0.108233474,-0.3874481,2.1500504
0,504.057,43.010548,56.0,0.059850134,0.24502313,0.16400532,-0.15510139,2.3446677
1,514.4659,19.787453,33.0,0.017228486,0.31368214,0.2064921,1.2268153,3.068625
0,501.2761,27.24092,34.0,0.024613533,0.4045071,0.3435091,-1.1552992,-0.2070113
1,522.2578,32.00904,25.0,0.025201112,0.51515436,0.3690766,1.2949258,2.943126
0,522.1335,38.895855,48.0,0.040330928,0.3461585,0.26097688,-0.649474,-2.1757567
0,529.6555,21.701033,39.0,0.024386294,0.25927174,0.17732514,-0.14985456,-1.1110637
0,518.30273,19.945765,41.0,0.020493684,0.25173688,0.1289633,-1.4147644,-1.4502915
1,519.79596,31.716606,25.0,0.046729244,0.38605204,0.30040246,-1.4443231,2.743275
0,530.1082,28.558966,47.0,0.034916744,0.28379887,0.16187821,0.58965397,-2.5551484
0,532.3278,88.315384,69.0,0.14136066,0.22603482,0.1078726,1.4974147,-1.0713997
1,520.1683,31.587418,40.0,0.04750562,0.32172275,0.2450589,-0.2559246,-1.0702617
0,511.54648,33.509544,48.0,0.038407344,0.2782971,0.16835259,-0.14443304,0.53403986
0,500.82336,66.186935,65.0,0.09044126,0.20853265,0.11053219,0.7798003,3.0441105
0,519.1474,38.37594,59.0,0.06574615,0.18534485,0.076677404,-0.8511666,-2.493462
1,500.82785,12.651007,17.0,0.007891855,0.46615657,0.34328488,1.018828,-2.0394435
0,522.5213,36.42961,56.0,0.040624842,0.3050256,0.20373149,1.3625451,0.06274656
1,549.20233,19.87476,21.0,0.015441544,0.45687726,0.29848197,1.6680821,1.6732643
0,511.71756,33.613003,45.0,0.048224192,0.23875006,0.12455403,0.019428367,-1.9995672
1,509.63568,42.775955,39.0,0.045064118,0.4277033,0.30805415,0.9951932,2.8203652
0,513.67285,39.116028,50.0,0.04438036,0.27655542,0.19038358,1.1391107,-0.17383072
0,521.4265,33.008747,45.0,0.03683056,0.3233184,0.23995224,0.5111547,-0.8627821
0,510.65558,54.246193,51.0,0.10051658,0.23080742,0.11445598,0.86712724,1.5709103
0,523.7973,32.569374,50.0,0.034332007,0.2605,0.1298543,1.654981,2.1126626
0,538.6114,64.87285,50.0,0.074095845,0.3165561,0.18980612,-1.6329021,2.494367
0,539.44543,57.424,83.0,0.0860624,0.2070706,0.1233683,-1.0243287,-1.9836947
1,545.06104,22.617239,18.0,0.010647873,0.46751758,0.31589493,0.7646973,-2.746763
1,513.95685,12.607512,20.0,0.010416873,0.39346036,0.30860257,0.018757094,1.1530793
0,543.5288,54.051495,68.0,0.07158266,0.19830094,0.10029851,0.3065136,-0.062327996
1,516.33923,16.930748,22.0,0.010238879,0.3856847,0.22422293,-1.289713,1.7835153
0,507.43207,42.54263,66.0,0.05129836,0.2338885,0.14633866,1.2584044,1.1552812
1,533.69324,51.43087,36.0,0.07634985,0.32780054,0.18582651,-1.5584525,-2.0843792
1,500.00012,29.365936,40.0,0.038059793,0.32507396,0.22993068,-0.7862057,-1.1534498
0,527.5161,69.232834,39.0,0.12443379,0.24369217,0.11668178,-0.42144254,2.8298547
1,543.51154,20.049568,29.0,0.019384388,0.3120826,0.15161785,0.74026823,1.1344599
1,509.5195,51.44548,46.0,0.07447497,0.33214465,0.2850754,-0.34533322,1.8577547
0,527.71277,55.417606,31.0,0.09476066,0.27259964,0.14824747,-0.5027561,2.4580922
0,507.7944,23.522587,27.0,0.017827224,0.4232335,0.32526255,-1.5095452,-2.7392921
0,500.389,28.685785,58.0,0.038869306,0.28136498,0.181847,-0.6819922,1.7889615
0,520.46545,31.910395,37.0,0.03674795,0.36857235,0.30524805,-0.39865717,2.5523021
1,505.06592,19.954914,30.0,0.014885414,0.43700817,0.29081666,0.7538581,-1.0228053
1,506.81314,21.767675,26.0,0.017352488,0.4231172,0.3179488,-0.6001576,-0.14752692
0,534.8799,31.600105,29.0,0.025019871,0.48998183,0.43752465,0.6159923,1.5189588
1,520.2439,16.034986,19.0,0.012542004,0.4220407,0.35227808,0.5630539,0.23213863
0,526.61945,31.342989,31.0,0.04684943,0.29851255,0.17519267,0.51469564,0.023292864
0,505.01355,37.08924,67.0,0.043968875,0.19527923,0.07923884,-0.09298237,0.38508332
0,503.25143,43.52286,60.0,0.05887162,0.286112,0.23352614,0.035610616,2.7852547
1,522.5794,35.256207,34.0,0.027328528,0.33449078,0.19249195,0.64820933,-3.085118
1,508.1788,27.08096,35.0,0.022918252,0.3761025,0.22687647,1.1701586,3.113913
1,503.5653,33.905926,25.0,0.036429066,0.43745527,0.305239,0.37317342,-2.9164004
1,541.55225,74.56627,77.0,0.12252968,0.1775502,0.09273665,0.7038605,-2.699625
1,520.3684,19.88129,31.0,0.022081139,0.39480153,0.30341363,-0.3457901,-2.7825396
1,526.1562,13.617415,24.0,0.011471563,0.45779645,0.38249797,-1.2959727,-1.6589395
1,547.0507,39.413834,35.0,0.045505013,0.3811385,0.333973,0.7140073,-0.6465986
1,532.57544,30.383404,28.0,0.020480974,0.48250604,0.34907255,1.4301721,0.5226106
1,533.9658,24.908522,38.0,0.027648184,0.39580917,0.34738272,1.0929809,-3.025222
1,542.3447,22.330095,28.0,0.018319437,0.29288524,0.15205705,-1.0289828,2.1943643
0,517.1894,50.30331,47.0,0.09075048,0.2510044,0.17043434,-1.2292342,1.4969503
1,531.91626,27.940592,30.0,0.029300377,0.31157145,0.19494836,-1.0159106,-2.4372888
0,509.86337,42.85823,48.0,0.06201492,0.24989685,0.13457078,1.1843022,0.8686769
0,536.52045,34.752426,48.0,0.033271305,0.29272908,0.19624653,0.44983482,-2.8234997
0,521.0101,24.878738,53.0,0.031497512,0.22579975,0.10668712,-0.61091465,-1.5417471
0,526.9851,45.35811,56.0,0.060853515,0.24022482,0.12357613,0.37948495,1.5104613
0,514.35077,37.667225,56.0,0.03908613,0.32786474,0.21324803,-1.354784,1.5102351
1,500.4308,21.844517,13.0,0.020892575,0.45837396,0.32916695,-1.180826,0.4842259
1,511.63464,42.062412,48.0,0.053924922,0.28193882,0.20417371,-0.14220703,-2.9144852
1,507.4626,21.724352,32.0,0.015374956,0.30022973,0.1713751,1.0811982,-2.0662334
0,513.80444,63.407146,47.0,0.0762325,0.37899423,0.26430088,-0.6281655,0.57338977
0,532.6927,62.603176,62.0,0.09948578,0.23332173,0.16691966,-0.6320212,-1.8415327
1,506.63516,33.81695,23.0,0.029930865,0.42852867,0.35247037,-0.5843698,0.89474225
0,513.8918,40.87936,58.0,0.05868604,0.22301386,0.09912616,-0.0040582465,-1.3842146
0,502.1566,24.244562,50.0,0.029877512,0.2547683,0.13111417,0.61536497,-2.0435684
0,536.22833,37.754005,50.0,0.03309327,0.32050064,0.23231153,0.031535093,2.8664162
1,534.5096,42.24163,35.0,0.054191735,0.2765057,0.16791339,0.7490336,2.120454
0,515.06177,58.624603,53.0,0.09030754,0.25599265,0.13747606,0.12722692,-0.0035133213
0,519.98083,27.285273,46.0,0.036103014,0.28176686,0.19263956,0.92430574,3.1180258
1,500.38022,17.86934,20.0,0.012832346,0.4578482,0.3676666,0.26105112,2.9552069
1,527.2091,49.04618,45.0,0.07474905,0.31822324,0.27780402,-0.15190735,2.439034
1,516.68945,68.25985,70.0,0.10925751,0.24595542,0.16975024,0.30428618,-2.9294624
0,539.08997,7.7223134,16.0,0.007569929,0.39563492,0.3017636,-0.16165458,0.123974234
1,546.49725,17.91693,24.0,0.01244735,0.34256876,0.21719873,1.1546732,-2.177084
0,525.27356,28.413637,35.0,0.026240807,0.43005243,0.3941489,-1.1417049,0.86295533
0,545.7598,45.51545,67.0,0.06157098,0.20373932,0.11740679,0.19107287,-2.0541222
1,512.3291,59.938324,63.0,0.09650081,0.2020349,0.09208045,-0.21727747,-0.048459843
1,529.86615,33.11979,27.0,0.03638633,0.36071587,0.27358288,-1.2394178,0.7465607
1,521.77295,24.952555,21.0,0.015870273,0.46649185,0.38301915,-0.2027616,0.67345715
1,530.9344,20.877268,28.0,0.019457256,0.32375905,0.24632683,0.9041256,0.7116026
1,512.8372,21.024445,24.0,0.015723327,0.725268,0.7132667,0.96472305,-1.9068135
0,503.37524,36.45018,59.0,0.053638365,0.28972483,0.19440202,-0.016870424,-0.44739503
0,521.2029,94.08056,32.0,0.17384848,0.4053428,0.32272246,-0.88422006,-1.0926875
1,508.48816,24.680244,24.0,0.022419613,0.5692927,0.53138083,-0.2981649,-2.8408763
1,537.0855,27.44403,43.0,0.028270736,0.31566998,0.20268314,-0.0029373257,-1.5436167
1,542.66113,53.60466,37.0,0.07020619,0.29416677,0.21213329,-1.6759444,1.2326549
1,540.9981,43.76921,48.0,0.05296768,0.28353274,0.14496589,-0.9868162,-0.6951242
1,502.2842,14.733245,27.0,0.01339905,0.33997864,0.18924728,0.2295448,1.0738037
1,506.63782,14.100455,17.0,0.012200528,0.5915735,0.54715985,1.2391132,0.7999991
0,535.41473,53.62579,60.0,0.07072834,0.20624115,0.10820122,-1.6090727,-1.185479
0,536.72394,86.03343,102.0,0.14920609,0.15177499,0.052444268,-1.1051581,-0.2255743
1,539.3596,37.053864,31.0,0.0334565,0.338876,0.2178,1.6530768,-2.326413
0,527.1041,30.477463,33.0,0.027530184,0.31755844,0.18647365,0.38320568,0.041701697
0,524.3244,27.847666,49.0,0.034495156,0.22501825,0.11203147,-0.7936131,0.86432093
0,535.66077,49.141376,47.0,0.050902806,0.26082435,0.1333022,-0.081874184,-0.8462759
1,526.54724,14.87778,14.0,0.010208041,0.39574912,0.21449575,1.152266,-0.02573381
1,532.38025,13.929005,19.0,0.010628992,0.46487004,0.406788,0.21139334,1.4454614
1,500.3312,24.508453,32.0,0.022594439,0.2975287,0.15265492,-0.79193974,-2.772116
1,548.211,32.939934,33.0,0.031706654,0.3496071,0.28063437,0.49834067,0.17640917
1,522.21246,13.206491,32.0,0.014277925,0.31229842,0.22594622,-0.9645823,0.41206923
1,509.86093,23.057196,38.0,0.025451638,0.3650511,0.24608032,-0.9463401,1.058715
0,502.12518,20.16442,23.0,0.017457064,0.36275575,0.25779682,-0.521784,-0.49904683
1,535.7531,40.440327,53.0,0.048211396,0.458889,0.4362612,0.68646646,-0.8282757
1,514.69037,12.958662,16.0,0.008911812,0.40324235,0.23126864,1.0915719,-2.6532197
0,506.8867,28.52901,32.0,0.022909977,0.3366914,0.26608944,-1.3337337,1.6778806
0,532.08307,38.33251,50.0,0.049888715,0.24985026,0.14738542,-0.52210784,-1.7425132
0,506.02405,43.230556,27.0,0.064674616,0.31005412,0.15546069,1.0841062,-1.4151983
1,547.9643,15.960169,27.0,0.012395141,0.34638986,0.19375962,-1.428911,0.71308035
1,535.95123,23.963083,33.0,0.014996197,0.35562545,0.19823113,-1.0189362,1.4861048
0,535.0161,45.19011,47.0,0.07865504,0.27764866,0.16898714,0.32333338,1.4770144
1,535.2702,55.13416,45.0,0.09913233,0.27619526,0.1870204,-1.3084885,1.4714805
1,528.47656,21.89444,25.0,0.016418688,0.51382476,0.4785835,-1.039066,0.81396294
0,530.92084,29.146929,45.0,0.03650912,0.23962353,0.12284315,-0.45314196,-1.0432189
0,506.6858,55.056843,43.0,0.07642892,0.3267259,0.22361653,0.46787956,1.9540316
1,507.0432,21.068163,11.0,0.012978442,0.5812321,0.45593694,-0.23355757,2.8096333
0,526.5916,68.92421,29.0,0.08766868,0.40296584,0.2880668,-0.7997871,3.0430245
1,535.8578,12.376169,14.0,0.014997309,0.39490315,0.24697974,-1.6970675,-0.21778856
1,522.2931,42.305725,34.0,0.057196803,0.35893202,0.2676828,-1.3433841,2.2894254
1,536.6869,43.554626,45.0,0.047657423,0.3370482,0.2443106,1.3736126,-1.8663701
1,511.29407,10.614408,19.0,0.008240694,0.56232846,0.5298557,0.8787154,2.5290906
1,520.0313,19.79859,25.0,0.013297193,0.47774652,0.36294502,0.0094845565,-2.519942
0,540.0113,100.56862,72.0,0.17333052,0.1901542,0.08545753,1.169657,-1.6040969
0,506.76852,38.07641,52.0,0.056528125,0.22278199,0.1076142,1.0966882,1.7066025
